num,time,result,l1,l1x,l2,l2x,l3
11142,2011-12-03,04 26 30 33 34 04 06,15,53,"1,460",3,2
11141,2011-11-30,02 11 19 22 35 10 12,31,120,"2,665",2,0
11140,2011-11-28,01 12 32 33 34 09 11,19,98,"2,205",2,2
11139,2011-11-26,04 06 10 15 16 03 04,11,48,"1,299",1,0
11138,2011-11-23,17 23 26 30 32 06 12,22,90,"1,874",3,2
11137,2011-11-21,02 15 18 23 31 01 02,37,36,"1,528",0,0
11136,2011-11-19,08 09 11 19 33 03 12,19,60,"1,329",1,1
11135,2011-11-16,06 22 29 33 35 03 12,17,39,"1,444",1,0
11134,2011-11-14,01 10 12 14 17 09 10,7,23,733,0,0
11133,2011-11-12,04 11 23 26 35 03 12,27,117,"1,927",6,2
11132,2011-11-09,12 14 16 19 33 02 09,3,57,958,1,0
11131,2011-11-07,03 05 12 18 33 07 11,10,72,"1,629",1,0
11130,2011-11-05,08 09 13 23 35 11 12,17,69,"1,426",1,1
11129,2011-11-02,01 07 13 18 23 04 08,12,50,"1,061",0,0
11128,2011-10-31,03 04 06 11 13 01 02,4,38,924,0,0
11127,2011-10-29,01 11 22 26 29 05 08,22,102,"1,529",1,0
11126,2011-10-26,07 17 29 30 33 10 12,37,109,"2,305",2,0
11125,2011-10-24,07 10 27 34 35 10 12,18,73,"1,178",0,0
11124,2011-10-22,08 12 14 20 25 06 08,9,65,"1,641",0,0
11123,2011-10-19,10 14 18 19 35 01 06,26,91,"1,330",2,0
11122,2011-10-17,03 08 23 24 34 05 12,24,70,"1,358",3,0
11121,2011-10-15,02 03 30 31 33 03 09,19,89,"1,227",0,0
11120,2011-10-12,20 25 26 30 31 09 10,26,99,"1,949",10,6
11119,2011-10-10,04 15 20 26 31 06 12,16,33,"1,021",0,0
11118,2011-10-08,04 07 11 32 35 05 07,10,57,"1,303",0,0
11117,2011-10-05,10 12 28 32 33 03 05,38,82,"2,565",1,0
11116,2011-10-03,10 15 18 19 26 07 12,6,31,904,0,0
11115,2011-10-01,17 26 30 31 35 06 11,23,46,"1,021",0,0
11114,2011-09-28,06 08 17 27 35 02 11,32,51,"1,088",0,0
11113,2011-09-26,04 05 07 10 12 04 05,20,49,"1,163",2,0
11112,2011-09-24,06 17 28 32 33 08 12,79,74,"3,031",0,0
11111,2011-09-21,02 11 13 23 31 11 12,12,26,909,0,0
11110,2011-09-19,30 31 33 34 35 04 07,647,337,"5,545",65,19
11109,2011-09-17,01 11 12 22 34 08 10,14,56,"1,116",1,0
11108,2011-09-14,07 15 18 24 28 01 07,14,62,"1,148",0,0
11107,2011-09-12,02 06 18 30 32 01 08,14,73,"1,177",6,0
11106,2011-09-10,01 09 29 30 35 05 09,104,108,"3,238",10,5
11105,2011-09-07,02 11 26 32 33 05 12,25,47,"1,198",0,0
11104,2011-09-05,07 19 27 28 34 02 05,59,160,"2,202",2,0
11103,2011-09-03,03 04 26 29 34 01 03,12,42,"1,267",3,1
11102,2011-08-31,19 24 28 31 34 04 12,19,40,"1,188",1,0
11101,2011-08-29,05 12 20 28 30 03 07,45,268,"2,336",32,31
11100,2011-08-27,08 11 13 28 33 08 09,23,110,"2,511",1,1
11099,2011-08-24,02 06 09 12 20 05 08,12,70,"1,296",2,0
11098,2011-08-22,06 07 28 33 35 01 10,12,37,"1,332",2,0
11097,2011-08-20,04 19 28 31 33 11 12,22,43,"1,442",1,0
11096,2011-08-17,03 08 20 24 25 01 02,17,46,"2,213",2,0
11095,2011-08-15,09 12 17 19 29 06 11,72,100,"3,064",1,0
11094,2011-08-13,11 21 22 32 34 04 08,31,88,"2,147",4,0
11093,2011-08-10,04 06 08 19 31 10 11,18,63,"1,369",0,0
11092,2011-08-08,10 17 19 32 33 01 12,31,39,"1,808",2,0
11091,2011-08-06,11 17 23 29 30 06 08,21,76,"1,531",1,0
11090,2011-08-03,02 04 29 30 34 05 08,20,85,"1,518",0,0
11089,2011-08-01,05 06 23 27 34 03 04,10,20,"1,001",0,0
11088,2011-07-30,20 21 27 29 35 03 08,6,88,"1,320",4,0
11087,2011-07-27,06 13 20 25 34 07 09,53,136,"3,989",2,1
11086,2011-07-25,04 05 06 09 15 01 06,40,47,"1,322",0,0
11085,2011-07-23,02 17 19 21 22 03 10,35,107,"1,864",5,1
11084,2011-07-20,14 29 31 34 35 01 12,14,43,"2,202",0,0
11083,2011-07-18,06 08 18 20 24 04 08,17,137,"2,039",2,0
11082,2011-07-16,07 20 25 30 32 05 09,13,66,"1,799",4,2
11081,2011-07-13,04 13 20 21 35 02 09,40,152,"1,963",0,0
11080,2011-07-11,05 12 30 31 32 01 03,24,74,"2,143",0,0
11079,2011-07-09,01 03 23 30 31 02 10,26,48,"1,455",1,0
11078,2011-07-06,04 09 16 27 30 02 06,41,80,"2,071",2,1
11077,2011-07-04,05 08 19 33 34 01 12,40,61,"1,727",1,0
