num,time,result,l1,l1x,l2,l2x,l3
08150,2008-12-22,01 09 10 15 25 03 08,8,164,"4,940",0,0
08149,2008-12-20,02 05 06 27 29 03 04,6,73,"2,613",0,0
08148,2008-12-17,03 07 20 33 35 04 07,12,104,"2,333",0,0
08147,2008-12-15,16 18 19 24 35 11 12,9,49,"1,430",2,2
08146,2008-12-13,09 23 24 26 33 07 12,12,232,"2,990",3,0
08145,2008-12-10,05 16 27 29 30 05 11,10,175,"3,225",1,0
08144,2008-12-08,10 19 27 28 33 05 12,23,292,"7,753",1,0
08143,2008-12-06,01 02 22 29 32 01 04,13,123,"3,843",0,0
08142,2008-12-03,06 18 21 30 35 08 09,12,56,"2,057",1,0
08141,2008-12-01,09 15 18 30 34 04 05,1,64,"2,453",1,0
08140,2008-11-29,02 09 11 29 32 08 09,27,213,"5,420",2,0
08139,2008-11-26,01 06 10 14 22 06 08,4,80,"1,749",0,0
08138,2008-11-24,04 05 18 22 35 07 08,7,144,"2,591",1,0
08137,2008-11-22,01 10 25 32 35 05 09,22,211,"4,426",1,0
08136,2008-11-19,03 28 29 32 34 01 06,1,74,"2,323",0,0
08135,2008-11-17,07 22 25 29 33 01 12,38,143,"4,205",4,0
08134,2008-11-15,11 13 15 28 35 08 10,5,141,"2,945",1,1
08133,2008-11-12,10 12 15 33 35 03 09,6,144,"3,063",0,0
08132,2008-11-10,06 14 24 27 29 05 09,12,230,"3,265",3,2
08131,2008-11-08,08 09 12 21 32 07 11,5,145,"2,980",1,0
08130,2008-11-05,03 05 22 29 34 07 12,11,169,"3,203",2,1
08129,2008-11-03,13 16 20 25 27 04 05,10,214,"5,263",0,0
08128,2008-11-01,12 15 23 24 25 10 11,12,116,"3,426",0,0
08127,2008-10-29,08 21 22 31 33 01 07,31,171,"6,805",2,1
08126,2008-10-27,09 29 32 34 35 01 08,16,110,"4,037",0,0
08125,2008-10-25,01 04 28 33 34 06 11,5,77,"2,119",0,0
08124,2008-10-22,02 10 13 29 33 06 10,17,529,"7,209",3,1
08123,2008-10-20,01 06 12 28 31 08 09,13,77,"2,319",1,0
08122,2008-10-18,03 06 12 20 29 09 12,19,276,"9,868",0,0
08121,2008-10-15,11 23 24 32 35 04 10,6,169,"2,526",1,0
08120,2008-10-13,21 23 24 25 32 03 04,9,107,"2,498",2,0
08119,2008-10-11,01 02 10 19 27 01 11,8,110,"2,440",0,0
08118,2008-10-08,06 09 19 25 30 06 12,14,146,"2,733",3,2
08117,2008-10-06,13 23 24 25 30 02 08,8,199,"6,223",1,0
08116,2008-10-04,06 08 15 24 31 01 03,14,168,"5,276",1,0
08115,2008-10-01,07 09 19 21 33 07 10,10,184,"3,950",4,0
08114,2008-09-29,02 03 22 27 31 06 07,8,667,"6,283",3,1
08113,2008-09-27,11 14 17 19 22 01 08,7,75,"2,000",0,0
08112,2008-09-24,04 18 26 32 33 05 08,2,73,"2,645",0,0
08111,2008-09-22,02 11 12 14 19 05 09,4,70,"1,784",0,0
08110,2008-09-20,05 16 25 27 33 04 09,13,229,"3,916",2,0
08109,2008-09-17,01 10 18 28 34 05 08,3,215,"2,247",1,1
08108,2008-09-15,11 16 24 29 32 09 11,16,96,"2,714",2,0
08107,2008-09-13,01 02 13 15 16 04 09,3,121,"2,503",0,0
08106,2008-09-10,03 05 21 28 33 02 06,8,189,"3,846",0,0
08105,2008-09-08,12 21 22 26 35 04 05,9,135,"4,459",0,0
08104,2008-09-06,07 08 10 24 34 08 11,10,77,"2,764",2,1
08103,2008-09-03,02 11 22 30 34 04 09,9,230,"4,213",1,0
08102,2008-09-01,05 25 26 29 35 03 10,14,103,"2,449",3,1
08101,2008-08-30,10 13 23 31 33 04 11,9,225,"4,262",1,0
08100,2008-08-27,12 20 26 29 30 02 06,7,89,"2,418",2,2
08099,2008-08-25,03 18 23 25 30 06 10,11,147,"3,794",0,0
08098,2008-08-23,07 10 22 27 33 04 08,16,251,"3,971",2,0
08097,2008-08-20,01 10 31 33 35 03 10,20,"2,504","12,658",19,1
08096,2008-08-18,06 07 12 25 28 02 12,21,114,"2,356",0,0
08095,2008-08-16,03 04 11 21 25 01 07,4,223,"3,397",0,0
08094,2008-08-13,07 12 19 27 34 11 12,9,122,"3,504",1,0
08093,2008-08-11,06 07 10 24 30 05 08,12,768,"6,528",8,5
08092,2008-08-09,03 23 26 32 34 04 09,3,151,"2,096",2,1
08091,2008-08-06,09 13 19 22 25 04 10,14,323,"4,822",0,0
08090,2008-08-04,04 11 18 33 34 02 06,12,117,"4,207",0,0
08089,2008-08-02,08 13 24 32 33 03 09,10,279,"6,626",2,0
08088,2008-07-30,07 11 19 27 31 02 03,147,637,"17,921",6,1
08087,2008-07-28,14 22 32 33 35 01 05,14,87,"3,730",0,0
08086,2008-07-26,01 06 10 22 35 03 07,18,205,"3,778",1,0
08085,2008-07-23,03 07 13 15 19 02 10,16,116,"2,695",1,0
08084,2008-07-21,02 17 20 22 25 05 11,9,62,"2,087",0,0
08083,2008-07-19,06 14 15 30 31 03 10,10,250,"3,173",0,0
08082,2008-07-16,15 19 29 33 35 01 02,8,44,"1,536",0,0
08081,2008-07-14,07 08 20 22 29 04 07,5,143,"2,293",2,0
08080,2008-07-12,06 09 29 31 33 05 11,13,216,"2,930",3,3
08079,2008-07-09,20 23 26 32 33 05 12,9,68,"1,591",0,0
08078,2008-07-07,08 17 20 28 31 07 11,9,93,"2,425",0,0
08077,2008-07-05,01 08 21 33 34 05 07,7,86,"1,499",0,0
08076,2008-07-02,03 05 10 27 34 01 12,7,79,"1,101",1,0
08075,2008-06-30,01 10 13 30 33 06 07,1,75,"1,619",0,0
08074,2008-06-28,10 13 22 31 35 04 12,4,57,"2,021",1,0
08073,2008-06-25,02 05 06 07 31 08 10,3,69,"1,611",0,0
08072,2008-06-23,10 25 32 33 34 03 09,4,61,"1,702",0,0
08071,2008-06-21,01 05 11 14 25 01 09,22,71,"1,926",0,0
08070,2008-06-18,09 17 18 21 31 01 05,8,94,"2,661",1,0
08069,2008-06-16,05 13 16 29 33 06 08,18,71,"3,426",1,1
08068,2008-06-14,06 09 11 33 34 06 10,15,131,"3,424",2,0
08067,2008-06-11,03 10 14 15 22 04 07,3,104,"1,408",0,0
08066,2008-06-09,02 07 21 22 25 04 12,1,31,"1,043",0,0
08065,2008-06-07,19 22 23 25 32 06 12,6,46,"2,197",0,0
08064,2008-06-04,14 18 24 27 31 06 07,1,63,"1,738",0,0
08063,2008-06-02,07 11 24 30 35 06 08,2,113,"2,152",1,0
08062,2008-05-31,01 15 27 28 29 03 10,27,109,"2,499",1,0
08061,2008-05-28,07 10 14 19 32 03 06,6,114,"2,037",0,0
08060,2008-05-26,03 13 17 23 30 01 11,7,62,"1,611",0,0
08059,2008-05-24,07 13 21 25 31 08 10,7,238,"4,245",0,0
08058,2008-05-21,03 09 11 29 33 03 12,5,78,"1,678",0,0
08057,2008-05-19,05 08 09 17 33 05 06,10,143,"2,540",1,0
08056,2008-05-17,15 19 25 30 31 03 09,2,72,"1,629",0,0
08055,2008-05-14,02 14 28 30 35 04 12,3,59,"1,320",0,0
08054,2008-05-12,05 14 23 31 35 02 06,8,100,"2,797",1,0
08053,2008-05-10,01 13 21 23 32 03 06,27,76,"1,831",1,1
08052,2008-05-07,03 18 19 30 35 05 09,3,308,"3,525",2,2
08051,2008-05-05,01 07 09 11 33 03 11,8,51,"1,138",0,0
08050,2008-05-03,01 05 11 26 27 03 07,4,72,"1,482",1,1
08049,2008-04-30,01 11 14 28 30 03 10,2,84,"1,685",0,0
08048,2008-04-28,01 13 22 25 27 02 10,2,64,"1,422",0,0
08047,2008-04-26,12 18 22 23 30 06 12,10,263,"3,676",1,0
08046,2008-04-23,11 25 26 27 35 07 08,11,210,"1,761",11,10
08045,2008-04-21,14 32 33 34 35 02 04,12,59,"2,302",0,0
08044,2008-04-19,02 21 23 27 32 10 11,2,56,"1,479",0,0
08043,2008-04-16,05 08 10 31 33 02 04,5,48,"1,502",0,0
08042,2008-04-14,05 10 13 32 35 04 05,5,56,"2,135",0,0
08041,2008-04-12,07 17 21 22 28 05 10,17,147,"2,178",0,0
08040,2008-04-09,04 08 19 22 29 08 11,8,219,"3,375",0,0
08039,2008-04-07,07 11 15 27 35 04 07,3,144,"1,508",1,0
08038,2008-04-05,12 13 19 32 33 02 10,7,76,"1,520",1,1
08037,2008-04-02,11 20 24 31 35 04 10,15,62,"3,170",1,1
08036,2008-03-31,09 19 22 30 32 01 10,3,58,"1,295",0,0
08035,2008-03-29,02 12 13 29 30 05 07,15,145,"2,949",3,0
08034,2008-03-26,06 07 18 34 35 05 10,23,144,"2,006",0,0
08033,2008-03-24,03 10 21 23 30 01 09,9,48,"1,287",0,0
08032,2008-03-22,03 09 19 27 33 09 10,24,185,"4,003",0,0
08031,2008-03-19,14 20 23 27 28 02 04,2,41,"1,652",1,0
08030,2008-03-17,03 21 23 26 35 05 08,6,70,"1,197",0,0
08029,2008-03-15,06 11 18 29 30 04 11,18,206,"4,852",0,0
08028,2008-03-12,03 11 17 19 26 07 12,5,164,"2,378",1,0
08027,2008-03-10,05 17 23 31 32 04 08,9,104,"2,010",1,0
08026,2008-03-08,01 21 22 24 25 08 10,5,91,"1,661",1,1
08025,2008-03-05,06 10 12 15 28 04 12,12,60,"2,221",0,0
08024,2008-03-03,08 12 17 20 30 01 02,7,51,"1,855",0,0
08023,2008-03-01,06 26 31 32 34 07 10,10,615,"6,304",8,1
08022,2008-02-27,09 12 13 25 31 08 10,34,141,"3,193",0,0
08021,2008-02-25,05 10 13 21 24 04 09,5,84,"1,592",0,0
08020,2008-02-23,04 05 15 17 33 04 08,8,106,"2,874",2,0
08019,2008-02-20,08 24 25 29 31 04 05,6,178,"4,064",1,0
08018,2008-02-18,03 06 07 11 30 02 03,15,57,"1,905",0,0
08017,2008-02-16,02 14 25 29 32 01 06,42,41,"1,590",2,1
08016,2008-02-13,08 10 11 17 19 06 09,11,43,"1,531",0,0
08015,2008-02-04,09 18 20 27 33 06 09,39,191,"3,610",2,0
08014,2008-02-02,04 07 10 28 34 01 06,18,97,"2,167",0,0
08013,2008-01-30,01 11 19 22 35 05 09,5,127,"2,006",0,0
08012,2008-01-28,02 10 29 32 35 02 03,3,62,"1,664",1,1
08011,2008-01-26,14 20 22 24 27 07 10,6,91,"1,526",0,0
08010,2008-01-23,06 23 24 27 29 06 08,4,82,"1,888",0,0
08009,2008-01-21,04 08 12 24 30 05 08,13,121,"1,985",0,0
08008,2008-01-19,02 06 08 17 32 08 09,5,64,"2,534",0,0
08007,2008-01-16,03 04 05 12 28 03 12,6,121,"2,349",1,0
08006,2008-01-14,10 12 26 29 34 05 07,5,120,"2,362",5,1
08005,2008-01-12,18 25 29 31 34 09 10,6,115,"2,386",0,0
08004,2008-01-09,09 22 24 31 33 08 09,11,213,"6,322",2,0
08003,2008-01-07,01 11 13 32 35 02 07,30,96,"1,502",1,0
08002,2008-01-05,01 12 24 31 32 10 12,29,56,"1,684",0,0
08001,2008-01-02,01 02 11 34 35 03 10,26,134,"2,978",0,0
07093,2007-12-31,06 08 16 25 27 08 12,4,64,"2,082",0,0
07092,2007-12-29,06 19 27 28 29 06 10,16,16,156,1,0
07091,2007-12-26,07 12 26 31 32 03 08,14,515,"3,880",3,1
07090,2007-12-24,04 20 24 31 33 09 12,13,74,"2,597",0,0
07089,2007-12-22,08 13 24 30 34 01 12,22,77,"2,170",1,0
07088,2007-12-19,17 18 21 23 33 06 10,3,86,"2,236",0,0
07087,2007-12-17,08 18 30 31 33 04 09,11,91,"2,033",0,0
07086,2007-12-15,14 18 19 26 28 03 09,6,147,"2,248",0,0
07085,2007-12-12,17 24 28 29 33 02 05,10,91,"2,550",0,0
07084,2007-12-10,05 11 18 29 34 10 11,12,81,"2,051",0,0
07083,2007-12-08,01 05 20 21 24 03 04,6,38,"1,255",0,0
07082,2007-12-05,03 05 14 33 34 07 08,9,145,"3,014",0,0
07081,2007-12-03,06 18 20 22 35 04 09,7,96,"1,397",0,0
07080,2007-12-01,01 15 20 25 27 05 10,6,88,"1,552",2,0
07079,2007-11-28,06 09 25 26 31 02 08,17,142,"1,928",3,1
07078,2007-11-26,09 12 14 22 23 01 02,5,54,"1,476",0,0
07077,2007-11-24,04 06 12 13 24 01 04,12,81,"2,160",1,0
07076,2007-11-21,02 09 12 15 31 09 10,4,94,"1,705",0,0
07075,2007-11-19,05 11 20 30 32 07 11,7,98,"1,862",0,0
07074,2007-11-17,16 17 23 24 31 05 10,7,104,"2,145",0,0
07073,2007-11-14,04 05 09 12 23 02 11,10,256,"3,443",0,0
07072,2007-11-12,21 24 26 27 33 01 05,9,31,"1,095",0,0
07071,2007-11-10,10 22 32 33 35 01 07,23,80,"3,393",0,0
07070,2007-11-07,07 26 29 30 35 03 04,6,62,"2,122",0,0
07069,2007-11-05,02 13 16 21 35 01 05,7,47,"2,204",0,0
07068,2007-11-03,04 09 13 14 33 06 10,13,139,"2,216",0,0
07067,2007-10-31,11 18 25 30 31 04 09,16,191,"2,507",2,0
07066,2007-10-29,04 07 08 19 24 07 12,17,80,"2,025",0,0
07065,2007-10-27,19 20 24 29 31 09 10,1,46,"1,638",0,0
07064,2007-10-24,02 16 32 33 35 05 10,8,193,"2,161",2,0
07063,2007-10-22,10 31 33 34 35 07 12,0,46,"2,196",0,0
07062,2007-10-20,01 04 10 14 29 11 12,7,112,"2,195",0,0
07061,2007-10-17,02 10 19 28 29 02 09,16,97,"2,118",0,0
07060,2007-10-15,12 13 29 30 31 04 07,9,178,"1,906",3,1
07059,2007-10-13,04 15 23 31 33 03 09,2,123,"1,672",0,0
07058,2007-10-10,08 21 25 28 33 02 06,6,93,"1,806",0,0
07057,2007-10-08,14 16 30 32 35 06 07,2,44,"1,135",0,0
07056,2007-10-06,04 11 17 20 21 05 09,7,95,"1,893",1,1
07055,2007-10-03,10 16 24 31 33 07 10,4,44,959,0,0
07054,2007-10-01,04 10 19 29 34 03 06,10,92,"1,819",1,1
07053,2007-09-29,11 16 19 21 25 01 10,2,52,"1,202",0,0
07052,2007-09-26,01 14 29 32 33 05 10,8,100,"1,606",0,0
07051,2007-09-24,03 07 24 28 35 08 11,20,68,"2,289",0,0
07050,2007-09-22,13 21 22 30 35 01 11,7,103,"1,738",0,0
07049,2007-09-19,09 10 15 17 32 04 06,7,82,"1,539",0,0
07048,2007-09-17,08 25 26 29 35 06 08,4,106,"2,142",0,0
07047,2007-09-17,01 06 15 19 35 02 09,8,137,"1,947",0,0
07046,2007-09-12,04 16 18 23 30 01 10,19,28,"1,318",0,0
07045,2007-09-10,09 16 20 26 35 11 12,12,38,"1,382",0,0
07044,2007-09-08,04 05 07 12 26 01 10,7,87,"1,959",1,1
07043,2007-09-05,04 09 22 24 31 02 06,19,116,"2,178",2,1
07042,2007-09-03,07 10 22 31 35 05 06,2,44,"1,262",0,0
07041,2007-09-01,03 16 17 22 35 01 08,5,73,"1,557",4,1
07040,2007-08-29,05 21 25 28 35 01 04,1,40,993,1,1
07039,2007-08-27,10 11 20 21 35 07 11,5,45,"1,267",6,6
07038,2007-08-25,06 21 25 27 32 08 09,4,49,"1,435",0,0
07037,2007-08-22,01 06 07 17 31 11 12,4,39,894,0,0
07036,2007-08-20,15 18 21 27 34 01 02,13,22,930,0,0
07035,2007-08-18,07 11 16 31 32 01 12,5,42,"1,264",0,0
07034,2007-08-15,06 08 11 13 22 02 11,8,113,"1,485",0,0
07033,2007-08-13,01 05 08 14 22 03 12,8,116,"1,498",1,0
07032,2007-08-11,01 13 21 23 32 04 11,8,116,"1,321",1,1
07031,2007-08-08,03 21 27 31 32 06 08,5,70,"1,257",0,0
07030,2007-08-06,11 14 27 33 35 02 07,4,77,"1,023",0,0
07029,2007-08-04,15 22 25 29 35 09 11,7,73,"1,967",0,0
07028,2007-08-01,20 26 30 34 35 03 10,4,24,921,0,0
07027,2007-07-30,02 03 10 19 27 06 10,7,53,"1,293",0,0
07026,2007-07-28,05 09 13 33 35 01 08,11,149,"1,991",0,0
07025,2007-07-25,22 24 26 27 34 02 10,4,28,819,0,0
07024,2007-07-23,06 16 20 25 31 04 09,12,154,"1,633",0,0
07023,2007-07-21,08 10 23 32 34 08 10,1,45,"1,087",1,1
07022,2007-07-18,08 10 12 23 25 03 10,5,72,"1,254",0,0
07021,2007-07-16,02 04 24 29 33 01 02,4,28,814,0,0
07020,2007-07-14,02 06 11 12 18 05 12,10,83,"1,708",1,0
07019,2007-07-11,03 06 17 22 23 04 06,3,55,"1,274",0,0
07018,2007-07-09,03 04 16 23 28 06 09,7,105,"1,780",0,0
07017,2007-07-07,13 14 29 32 34 03 12,5,36,"1,095",1,0
07016,2007-07-04,01 14 19 24 31 03 12,8,47,"1,063",0,0
07015,2007-07-02,02 08 12 13 17 11 12,4,66,"1,015",1,0
07014,2007-06-30,01 02 07 29 32 06 07,8,39,942,0,0
07013,2007-06-27,12 17 27 29 34 06 09,10,38,915,0,0
07012,2007-06-25,03 12 15 29 34 07 11,2,38,760,1,0
07011,2007-06-23,29 32 33 34 35 09 10,5,48,750,0,0
07010,2007-06-20,06 08 18 29 34 09 11,6,43,981,0,0
07009,2007-06-18,01 03 09 19 34 09 12,4,39,861,0,0
07008,2007-06-16,02 08 11 21 23 04 07,6,92,"2,581",0,0
07007,2007-06-13,14 16 25 26 35 04 09,2,94,993,0,0
07006,2007-06-11,01 16 20 23 28 03 06,1,42,814,1,1
07005,2007-06-09,01 09 19 20 30 02 11,24,57,"1,726",0,0
07004,2007-06-06,06 10 16 17 25 02 04,12,38,"2,241",0,0
07003,2007-06-04,03 04 18 23 32 01 06,5,63,925,1,1
07002,2007-06-02,15 22 31 34 35 05 12,0,31,662,1,1
07001,2007-05-30,22 24 29 31 35 04 11,1,50,682,2,1
